id,left,top,right,bottom,row_index,col_index
21601,128.683132893000021,36.002946240999997,128.685952893000035,36.000696241000000,6,118
21606,128.683132893000021,35.991696241000000,128.685952893000035,35.989446241000003,11,118
21607,128.683132893000021,35.989446240999996,128.685952893000035,35.987196240999999,12,118
21604,128.683132893000021,35.996196241000000,128.685952893000035,35.993946241000003,9,118
21605,128.683132893000021,35.993946240999996,128.685952893000035,35.991696241000000,10,118
21530,128.680312893000007,35.750946240999994,128.683132893000021,35.748696240999998,118,117
21531,128.680312893000007,35.748696240999998,128.683132893000021,35.746446241000001,119,117
21528,128.680312893000007,35.755446240999994,128.683132893000021,35.753196240999998,116,117
21529,128.680312893000007,35.753196240999998,128.683132893000021,35.750946241000001,117,117
21534,128.680312893000007,35.741946240999994,128.683132893000021,35.739696240999997,122,117
21535,128.680312893000007,35.739696240999997,128.683132893000021,35.737446241000001,123,117
5178,128.429332893000009,35.897196240999996,128.432152893000023,35.894946241000000,53,28
21532,128.680312893000007,35.746446240999994,128.683132893000021,35.744196240999997,120,117
5179,128.429332893000009,35.894946241000000,128.432152893000023,35.892696241000003,54,28
21533,128.680312893000007,35.744196240999997,128.683132893000021,35.741946241000001,121,117
5176,128.429332893000009,35.901696240999996,128.432152893000023,35.899446241000000,51,28
21522,128.680312893000007,35.768946240999995,128.683132893000021,35.766696240999998,110,117
5177,128.429332893000009,35.899446241000000,128.432152893000023,35.897196241000003,52,28
21523,128.680312893000007,35.766696240999998,128.683132893000021,35.764446241000002,111,117
5182,128.429332893000009,35.888196240999996,128.432152893000023,35.885946240999999,57,28
21520,128.680312893000007,35.773446240999995,128.683132893000021,35.771196240999998,108,117
5183,128.429332893000009,35.885946240999999,128.432152893000023,35.883696241000003,58,28
21521,128.680312893000007,35.771196240999998,128.683132893000021,35.768946241000002,109,117
5180,128.429332893000009,35.892696240999996,128.432152893000023,35.890446240999999,55,28
21526,128.680312893000007,35.759946240999994,128.683132893000021,35.757696240999998,114,117
5181,128.429332893000009,35.890446240999999,128.432152893000023,35.888196241000003,56,28
21527,128.680312893000007,35.757696240999998,128.683132893000021,35.755446241000001,115,117
5170,128.429332893000009,35.915196240999997,128.432152893000023,35.912946241000000,45,28
21524,128.680312893000007,35.764446240999995,128.683132893000021,35.762196240999998,112,117
5171,128.429332893000009,35.912946241000000,128.432152893000023,35.910696241000004,46,28
21525,128.680312893000007,35.762196240999998,128.683132893000021,35.759946241000002,113,117
5168,128.429332893000009,35.919696240999997,128.432152893000023,35.917446241000000,43,28
21514,128.680312893000007,35.786946240999995,128.683132893000021,35.784696240999999,102,117
5169,128.429332893000009,35.917446241000000,128.432152893000023,35.915196241000004,44,28
21515,128.680312893000007,35.784696240999999,128.683132893000021,35.782446241000002,103,117
5174,128.429332893000009,35.906196240999996,128.432152893000023,35.903946241000000,49,28
21512,128.680312893000007,35.791446240999996,128.683132893000021,35.789196240999999,100,117
5175,128.429332893000009,35.903946241000000,128.432152893000023,35.901696241000003,50,28
21513,128.680312893000007,35.789196240999999,128.683132893000021,35.786946241000003,101,117
5172,128.429332893000009,35.910696240999997,128.432152893000023,35.908446241000000,47,28
21518,128.680312893000007,35.777946240999995,128.683132893000021,35.775696240999999,106,117
5173,128.429332893000009,35.908446241000000,128.432152893000023,35.906196241000004,48,28
21519,128.680312893000007,35.775696240999999,128.683132893000021,35.773446241000002,107,117
5162,128.429332893000009,35.933196240999997,128.432152893000023,35.930946241000001,37,28
21516,128.680312893000007,35.782446240999995,128.683132893000021,35.780196240999999,104,117
5163,128.429332893000009,35.930946240999994,128.432152893000023,35.928696240999997,38,28
21517,128.680312893000007,35.780196240999999,128.683132893000021,35.777946241000002,105,117
21506,128.680312893000007,35.804946240999996,128.683132893000021,35.802696241000000,94,117
21507,128.680312893000007,35.802696241000000,128.683132893000021,35.800446241000003,95,117
5166,128.429332893000009,35.924196240999997,128.432152893000023,35.921946241000001,41,28
21504,128.680312893000007,35.809446240999996,128.683132893000021,35.807196241000000,92,117
5167,128.429332893000009,35.921946241000001,128.432152893000023,35.919696241000004,42,28
21505,128.680312893000007,35.807196241000000,128.683132893000021,35.804946241000003,93,117
5164,128.429332893000009,35.928696240999997,128.432152893000023,35.926446241000001,39,28
21510,128.680312893000007,35.795946240999996,128.683132893000021,35.793696240999999,98,117
5165,128.429332893000009,35.926446240999994,128.432152893000023,35.924196240999997,40,28
21511,128.680312893000007,35.793696240999999,128.683132893000021,35.791446241000003,99,117
21508,128.680312893000007,35.800446240999996,128.683132893000021,35.798196240999999,96,117
21509,128.680312893000007,35.798196240999999,128.683132893000021,35.795946241000003,97,117
21538,128.680312893000007,35.732946241000000,128.683132893000021,35.730696241000004,126,117
21539,128.680312893000007,35.730696240999997,128.683132893000021,35.728446241000000,127,117
21536,128.680312893000007,35.737446240999994,128.683132893000021,35.735196240999997,124,117
21537,128.680312893000007,35.735196240999997,128.683132893000021,35.732946241000000,125,117
21542,128.680312893000007,35.723946241000000,128.683132893000021,35.721696241000004,130,117
21543,128.680312893000007,35.721696240999997,128.683132893000021,35.719446241000000,131,117
21540,128.680312893000007,35.728446241000000,128.683132893000021,35.726196241000004,128,117
21541,128.680312893000007,35.726196240999997,128.683132893000021,35.723946241000000,129,117
21722,128.683132893000021,35.730696240999997,128.685952893000035,35.728446241000000,127,118
21723,128.683132893000021,35.728446241000000,128.685952893000035,35.726196241000004,128,118
21720,128.683132893000021,35.735196240999997,128.685952893000035,35.732946241000000,125,118
21721,128.683132893000021,35.732946241000000,128.685952893000035,35.730696241000004,126,118
21726,128.683132893000021,35.721696240999997,128.685952893000035,35.719446241000000,131,118
5370,128.432152893000023,35.876946240999999,128.434972893000037,35.874696241000002,62,29
5371,128.432152893000023,35.874696240999995,128.434972893000037,35.872446240999999,63,29
21724,128.683132893000021,35.726196240999997,128.685952893000035,35.723946241000000,129,118
5368,128.432152893000023,35.881446240999999,128.434972893000037,35.879196241000002,60,29
21725,128.683132893000021,35.723946241000000,128.685952893000035,35.721696241000004,130,118
5369,128.432152893000023,35.879196240999995,128.434972893000037,35.876946240999999,61,29
21714,128.683132893000021,35.748696240999998,128.685952893000035,35.746446241000001,119,118
5374,128.432152893000023,35.867946240999999,128.434972893000037,35.865696241000002,66,29
21715,128.683132893000021,35.746446240999994,128.685952893000035,35.744196240999997,120,118
5375,128.432152893000023,35.865696240999995,128.434972893000037,35.863446240999998,67,29
21712,128.683132893000021,35.753196240999998,128.685952893000035,35.750946241000001,117,118
5372,128.432152893000023,35.872446240999999,128.434972893000037,35.870196241000002,64,29
21713,128.683132893000021,35.750946240999994,128.685952893000035,35.748696240999998,118,118
5373,128.432152893000023,35.870196240999995,128.434972893000037,35.867946240999999,65,29
21718,128.683132893000021,35.739696240999997,128.685952893000035,35.737446241000001,123,118
21719,128.683132893000021,35.737446240999994,128.685952893000035,35.735196240999997,124,118
5362,128.432152893000023,35.894946241000000,128.434972893000037,35.892696241000003,54,29
21716,128.683132893000021,35.744196240999997,128.685952893000035,35.741946241000001,121,118
5363,128.432152893000023,35.892696240999996,128.434972893000037,35.890446240999999,55,29
21717,128.683132893000021,35.741946240999994,128.685952893000035,35.739696240999997,122,118
5360,128.432152893000023,35.899446241000000,128.434972893000037,35.897196241000003,52,29
21706,128.683132893000021,35.766696240999998,128.685952893000035,35.764446241000002,111,118
5361,128.432152893000023,35.897196240999996,128.434972893000037,35.894946241000000,53,29
5366,128.432152893000023,35.885946240999999,128.434972893000037,35.883696241000003,58,29
21707,128.683132893000021,35.764446240999995,128.685952893000035,35.762196240999998,112,118
5367,128.432152893000023,35.883696240999996,128.434972893000037,35.881446240999999,59,29
21704,128.683132893000021,35.771196240999998,128.685952893000035,35.768946241000002,109,118
21705,128.683132893000021,35.768946240999995,128.685952893000035,35.766696240999998,110,118
5364,128.432152893000023,35.890446240999999,128.434972893000037,35.888196241000003,56,29
21710,128.683132893000021,35.757696240999998,128.685952893000035,35.755446241000001,115,118
5365,128.432152893000023,35.888196240999996,128.434972893000037,35.885946240999999,57,29
21711,128.683132893000021,35.755446240999994,128.685952893000035,35.753196240999998,116,118
5354,128.432152893000023,35.912946241000000,128.434972893000037,35.910696241000004,46,29
21708,128.683132893000021,35.762196240999998,128.685952893000035,35.759946241000002,113,118
5355,128.432152893000023,35.910696240999997,128.434972893000037,35.908446241000000,47,29
21709,128.683132893000021,35.759946240999994,128.685952893000035,35.757696240999998,114,118
5352,128.432152893000023,35.917446241000000,128.434972893000037,35.915196241000004,44,29
5353,128.432152893000023,35.915196240999997,128.434972893000037,35.912946241000000,45,29
